created_at,city,station,fuel,price,region,location
2026-08-27T18:00:00+00:00,АМ Тракия,ЕКО,Пропан Бутан,0.66,,21ви км
2026-08-27T18:00:00+00:00,АМ Тракия,ЕКО,Бензин A100,1.87,,21ви км
2026-08-27T18:00:00+00:00,АМ Тракия,ЕКО,Дизел премиум,2.12,,21ви км
2026-08-27T18:00:00+00:00,София,ЕКО,Бензин A95,1.59,София,бул. Цар Борис III №362
2026-08-27T18:00:00+00:00,София,ЕКО,Дизел,1.85,София,бул. Цар Борис III №362
2026-08-27T18:00:00+00:00,София,ЕКО,Пропан Бутан,0.66,София,бул. Цар Борис III №362
2026-08-27T18:00:00+00:00,София,ЕКО,Бензин A100,1.85,София,бул. Цар Борис III №362
2026-08-27T18:00:00+00:00,София,ЕКО,Дизел премиум,2.11,София,бул. Цар Борис III №362
2026-08-27T18:00:00+00:00,Стара Загора,ЕКО,Бензин A95,1.59,Стара Загора,кв. Железник
2026-08-27T18:00:00+00:00,Стара Загора,ЕКО,Дизел,1.85,Стара Загора,кв. Железник
2026-08-27T18:00:00+00:00,Стара Загора,ЕКО,Пропан Бутан,0.66,Стара Загора,кв. Железник
2026-08-27T18:00:00+00:00,Стара Загора,ЕКО,Бензин A100,1.85,Стара Загора,кв. Железник
2026-08-27T18:00:00+00:00,Стара Загора,ЕКО,Дизел премиум,2.11,Стара Загора,кв. Железник
2026-08-27T18:00:00+00:00,Бургас,ЕКО,Бензин A95,1.59,Бургас,ул. Индустриална №33
2026-08-27T18:00:00+00:00,Бургас,ЕКО,Дизел,1.85,Бургас,ул. Индустриална №33
2026-08-27T18:00:00+00:00,Бургас,ЕКО,Пропан Бутан,0.66,Бургас,ул. Индустриална №33
2026-08-27T18:00:00+00:00,Бургас,ЕКО,Бензин A100,1.85,Бургас,ул. Индустриална №33
2026-08-27T18:00:00+00:00,Бургас,ЕКО,Дизел премиум,2.11,Бургас,ул. Индустриална №33
2026-08-27T18:00:00+00:00,Шумен,ЕКО,Бензин A95,1.59,Шумен,бул. Симеон Велики №16А
2026-08-27T18:00:00+00:00,Шумен,ЕКО,Дизел,1.85,Шумен,бул. Симеон Велики №16А
2026-08-27T18:00:00+00:00,Шумен,ЕКО,Пропан Бутан,0.66,Шумен,бул. Симеон Велики №16А
2026-08-27T18:00:00+00:00,Шумен,ЕКО,Бензин A100,1.85,Шумен,бул. Симеон Велики №16А
2026-08-27T18:00:00+00:00,Шумен,ЕКО,Дизел премиум,2.11,Шумен,бул. Симеон Велики №16А
2026-08-27T18:00:00+00:00,Сливен,ЕКО,Бензин A95,1.59,Сливен,бул. Братя Миладинови и бул. Цар Симеон
2026-08-27T18:00:00+00:00,Сливен,ЕКО,Дизел,1.85,Сливен,бул. Братя Миладинови и бул. Цар Симеон
2026-08-27T18:00:00+00:00,Сливен,ЕКО,Пропан Бутан,0.66,Сливен,бул. Братя Миладинови и бул. Цар Симеон
2026-08-27T18:00:00+00:00,Сливен,ЕКО,Бензин A100,1.85,Сливен,бул. Братя Миладинови и бул. Цар Симеон
2026-08-27T18:00:00+00:00,Сливен,ЕКО,Дизел премиум,2.11,Сливен,бул. Братя Миладинови и бул. Цар Симеон
2026-08-27T18:00:00+00:00,Враца,ЕКО,Бензин A95,1.59,Враца,ул. Мито Орозов №65
2026-08-27T18:00:00+00:00,Враца,ЕКО,Дизел,1.85,Враца,ул. Мито Орозов №65
2026-08-27T18:00:00+00:00,Враца,ЕКО,Пропан Бутан,0.66,Враца,ул. Мито Орозов №65
2026-08-27T18:00:00+00:00,Враца,ЕКО,Бензин A100,1.85,Враца,ул. Мито Орозов №65
2026-08-27T18:00:00+00:00,Враца,ЕКО,Дизел премиум,2.11,Враца,ул. Мито Орозов №65
2026-08-27T18:00:00+00:00,Кърджали,ЕКО,Бензин A95,1.59,Кърджали,бул. Хр. Ботев №1 (кв. Възрожденци)
2026-08-27T18:00:00+00:00,Кърджали,ЕКО,Дизел,1.85,Кърджали,бул. Хр. Ботев №1 (кв. Възрожденци)
2026-08-27T18:00:00+00:00,Кърджали,ЕКО,Пропан Бутан,0.66,Кърджали,бул. Хр. Ботев №1 (кв. Възрожденци)
2026-08-27T18:00:00+00:00,Кърджали,ЕКО,Бензин A100,1.85,Кърджали,бул. Хр. Ботев №1 (кв. Възрожденци)
2026-08-27T18:00:00+00:00,Кърджали,ЕКО,Дизел премиум,2.11,Кърджали,бул. Хр. Ботев №1 (кв. Възрожденци)
2026-08-27T18:00:00+00:00,Кърджали,ЕКО,Бензин A95,1.59,Кърджали,кв. Боровец - изход
2026-08-27T18:00:00+00:00,Кърджали,ЕКО,Дизел,1.85,Кърджали,кв. Боровец - изход
2026-08-27T18:00:00+00:00,Кърджали,ЕКО,Пропан Бутан,0.66,Кърджали,кв. Боровец - изход
2026-08-27T18:00:00+00:00,Кърджали,ЕКО,Бензин A100,1.85,Кърджали,кв. Боровец - изход
2026-08-27T18:00:00+00:00,Кърджали,ЕКО,Дизел премиум,2.11,Кърджали,кв. Боровец - изход
2026-08-27T18:00:00+00:00,София,ЕКО,Бензин A95,1.57,София,бул. Сливница №8А
2026-08-27T18:00:00+00:00,София,ЕКО,Дизел,1.83,София,бул. Сливница №8А
2026-08-27T18:00:00+00:00,София,ЕКО,Пропан Бутан,0.66,София,бул. Сливница №8А
2026-08-27T18:00:00+00:00,София,ЕКО,Бензин A100,1.83,София,бул. Сливница №8А
2026-08-27T18:00:00+00:00,София,ЕКО,Дизел премиум,2.09,София,бул. Сливница №8А
2026-08-27T18:00:00+00:00,Търговище,ЕКО,Бензин A95,1.59,Търговище,"Промишлена зона, околовръстен път"
2026-08-27T18:00:00+00:00,Търговище,ЕКО,Дизел,1.85,Търговище,"Промишлена зона, околовръстен път"
2026-08-27T18:00:00+00:00,Търговище,ЕКО,Пропан Бутан,0.66,Търговище,"Промишлена зона, околовръстен път"
2026-08-27T18:00:00+00:00,Търговище,ЕКО,Дизел премиум,2.11,Търговище,"Промишлена зона, околовръстен път"
2026-08-27T18:00:00+00:00,София,ЕКО,Бензин A95,1.6,София,бул. Александър Малинов №37
2026-08-27T18:00:00+00:00,София,ЕКО,Дизел,1.84,София,бул. Александър Малинов №37
2026-08-27T18:00:00+00:00,София,ЕКО,Пропан Бутан,0.66,София,бул. Александър Малинов №37
2026-08-27T18:00:00+00:00,София,ЕКО,Бензин A100,1.86,София,бул. Александър Малинов №37
2026-08-27T18:00:00+00:00,София,ЕКО,Дизел премиум,2.1,София,бул. Александър Малинов №37
2026-08-27T18:00:00+00:00,Ловеч,ЕКО,Бензин A95,1.59,Ловеч,ул. Княз Имеретински
2026-08-27T18:00:00+00:00,Ловеч,ЕКО,Дизел,1.85,Ловеч,ул. Княз Имеретински
2026-08-27T18:00:00+00:00,Ловеч,ЕКО,Пропан Бутан,0.66,Ловеч,ул. Княз Имеретински
2026-08-27T18:00:00+00:00,Ловеч,ЕКО,Бензин A100,1.85,Ловеч,ул. Княз Имеретински
2026-08-27T18:00:00+00:00,Ловеч,ЕКО,Дизел премиум,2.11,Ловеч,ул. Княз Имеретински
2026-08-27T18:00:00+00:00,Стара Загора,ЕКО,Бензин A95,1.6,Стара Загора,ул. Хан Аспарух
2026-08-27T18:00:00+00:00,Стара Загора,ЕКО,Дизел,1.85,Стара Загора,ул. Хан Аспарух
2026-08-27T18:00:00+00:00,Стара Загора,ЕКО,Пропан Бутан,0.66,Стара Загора,ул. Хан Аспарух
2026-08-27T18:00:00+00:00,Стара Загора,ЕКО,Бензин A100,1.86,Стара Загора,ул. Хан Аспарух
2026-08-27T18:00:00+00:00,Стара Загора,ЕКО,Дизел премиум,2.11,Стара Загора,ул. Хан Аспарух
2026-08-27T18:00:00+00:00,Дунавци,ЕКО,Бензин A95,1.59,Видин,"гл. път 6, разклона за Дунавци"
2026-08-27T18:00:00+00:00,Дунавци,ЕКО,Дизел,1.85,Видин,"гл. път 6, разклона за Дунавци"
2026-08-27T18:00:00+00:00,Дунавци,ЕКО,Пропан Бутан,0.66,Видин,"гл. път 6, разклона за Дунавци"
2026-08-27T18:00:00+00:00,Дунавци,ЕКО,Бензин A100,1.85,Видин,"гл. път 6, разклона за Дунавци"
2026-08-27T18:00:00+00:00,Дунавци,ЕКО,Дизел премиум,2.11,Видин,"гл. път 6, разклона за Дунавци"
2026-08-27T18:00:00+00:00,Пирдоп,ЕКО,Бензин A95,1.59,София област,"Гл. път I-6, км. 195+400"
2026-08-27T18:00:00+00:00,Пирдоп,ЕКО,Дизел,1.85,София област,"Гл. път I-6, км. 195+400"
2026-08-27T18:00:00+00:00,Пирдоп,ЕКО,Пропан Бутан,0.66,София област,"Гл. път I-6, км. 195+400"
2026-08-27T18:00:00+00:00,Пирдоп,ЕКО,Бензин A100,1.85,София област,"Гл. път I-6, км. 195+400"
2026-08-27T18:00:00+00:00,Пирдоп,ЕКО,Дизел премиум,2.11,София област,"Гл. път I-6, км. 195+400"
2026-08-27T18:00:00+00:00,Ботевград,ЕКО,Бензин A95,1.59,София област,бул. Цар Освободител №32А
2026-08-27T18:00:00+00:00,Ботевград,ЕКО,Дизел,1.85,София област,бул. Цар Освободител №32А
2026-08-27T18:00:00+00:00,Ботевград,ЕКО,Пропан Бутан,0.66,София област,бул. Цар Освободител №32А
2026-08-27T18:00:00+00:00,Ботевград,ЕКО,Бензин A100,1.85,София област,бул. Цар Освободител №32А
2026-08-27T18:00:00+00:00,Ботевград,ЕКО,Дизел премиум,2.11,София област,бул. Цар Освободител №32А
2026-08-27T18:00:00+00:00,Варна,ЕКО,Бензин A95,1.59,Варна,бул. Цар Освободител №122
2026-08-27T18:00:00+00:00,Варна,ЕКО,Дизел,1.85,Варна,бул. Цар Освободител №122
2026-08-27T18:00:00+00:00,Варна,ЕКО,Пропан Бутан,0.66,Варна,бул. Цар Освободител №122
2026-08-27T18:00:00+00:00,Варна,ЕКО,Бензин A100,1.85,Варна,бул. Цар Освободител №122
2026-08-27T18:00:00+00:00,Варна,ЕКО,Дизел премиум,2.11,Варна,бул. Цар Освободител №122
2026-08-27T18:00:00+00:00,Ямбол,ЕКО,Бензин A95,1.57,Ямбол,бул. Европа №10
2026-08-27T18:00:00+00:00,Ямбол,ЕКО,Дизел,1.83,Ямбол,бул. Европа №10
2026-08-27T18:00:00+00:00,Ямбол,ЕКО,Пропан Бутан,0.65,Ямбол,бул. Европа №10
2026-08-27T18:00:00+00:00,Ямбол,ЕКО,Дизел премиум,2.09,Ямбол,бул. Европа №10
2026-08-27T18:00:00+00:00,Смолян,ЕКО,Бензин A95,1.57,Смолян,ул. Наталия
2026-08-27T18:00:00+00:00,Смолян,ЕКО,Дизел,1.83,Смолян,ул. Наталия
2026-08-27T18:00:00+00:00,Смолян,ЕКО,Пропан Бутан,0.66,Смолян,ул. Наталия
2026-08-27T18:00:00+00:00,Смолян,ЕКО,Бензин A100,1.83,Смолян,ул. Наталия
2026-08-27T18:00:00+00:00,Смолян,ЕКО,Дизел премиум,2.09,Смолян,ул. Наталия
2026-08-27T18:00:00+00:00,Разград,ЕКО,Бензин A95,1.59,Разград,ул. Перистър №6Б
2026-08-27T18:00:00+00:00,Разград,ЕКО,Дизел,1.85,Разград,ул. Перистър №6Б
2026-08-27T18:00:00+00:00,Разград,ЕКО,Бензин A100,1.85,Разград,ул. Перистър №6Б
2026-08-27T18:00:00+00:00,Разград,ЕКО,Дизел премиум,2.11,Разград,ул. Перистър №6Б
2026-08-27T18:00:00+00:00,Велинград,ЕКО,Бензин A95,1.59,Пазарджик,ул. Индустриална №74
2026-08-27T18:00:00+00:00,Велинград,ЕКО,Дизел,1.85,Пазарджик,ул. Индустриална №74
2026-08-27T18:00:00+00:00,Велинград,ЕКО,Пропан Бутан,0.66,Пазарджик,ул. Индустриална №74
2026-08-27T18:00:00+00:00,Велинград,ЕКО,Бензин A100,1.85,Пазарджик,ул. Индустриална №74
2026-08-27T18:00:00+00:00,Велинград,ЕКО,Дизел премиум,2.11,Пазарджик,ул. Индустриална №74
2026-08-27T18:00:00+00:00,Казанлък,ЕКО,Бензин A95,1.59,Стара Загора,ул. Бачо Киро
2026-08-27T18:00:00+00:00,Казанлък,ЕКО,Дизел,1.85,Стара Загора,ул. Бачо Киро
2026-08-27T18:00:00+00:00,Казанлък,ЕКО,Пропан Бутан,0.66,Стара Загора,ул. Бачо Киро
2026-08-27T18:00:00+00:00,Казанлък,ЕКО,Бензин A100,1.85,Стара Загора,ул. Бачо Киро
2026-08-27T18:00:00+00:00,Казанлък,ЕКО,Дизел премиум,2.11,Стара Загора,ул. Бачо Киро
2026-08-27T18:00:00+00:00,Пазарджик,ЕКО,Бензин A95,1.59,Пазарджик,ул. Царица Йоана №2А
2026-08-27T18:00:00+00:00,Пазарджик,ЕКО,Дизел,1.85,Пазарджик,ул. Царица Йоана №2А
2026-08-27T18:00:00+00:00,Пазарджик,ЕКО,Пропан Бутан,0.66,Пазарджик,ул. Царица Йоана №2А
2026-08-27T18:00:00+00:00,Пазарджик,ЕКО,Бензин A100,1.85,Пазарджик,ул. Царица Йоана №2А
2026-08-27T18:00:00+00:00,Пазарджик,ЕКО,Дизел премиум,2.11,Пазарджик,ул. Царица Йоана №2А
2026-08-27T18:00:00+00:00,София,ЕКО,Бензин A95,1.57,София,бул. Асен Йорданов №4
2026-08-27T18:00:00+00:00,София,ЕКО,Дизел,1.83,София,бул. Асен Йорданов №4
2026-08-27T18:00:00+00:00,София,ЕКО,Пропан Бутан,0.66,София,бул. Асен Йорданов №4
2026-08-27T18:00:00+00:00,София,ЕКО,Бензин A100,1.83,София,бул. Асен Йорданов №4
2026-08-27T18:00:00+00:00,София,ЕКО,Дизел премиум,2.09,София,бул. Асен Йорданов №4
2026-08-27T16:12:00+00:00,София,Lukoil,Бензин A95,1.58,София,бул. Г. М. Димитров (до Зоопарка)
2026-08-27T16:12:00+00:00,София,Lukoil,Дизел,1.83,София,бул. Г. М. Димитров (до Зоопарка)
2026-08-27T16:12:00+00:00,София,Lukoil,Пропан Бутан,0.65,София,бул. Г. М. Димитров (до Зоопарка)
2026-08-27T16:12:00+00:00,София,Lukoil,Бензин A100,1.76,София,бул. Г. М. Димитров (до Зоопарка)
2026-08-27T13:32:00+00:00,София,InterSpeed Люлин,Бензин A95,1.56,София,ул. Ген. Асен Николов №21
2026-08-27T13:32:00+00:00,София,InterSpeed Люлин,Пропан Бутан,0.62,София,ул. Ген. Асен Николов №21
2026-08-27T13:17:00+00:00,София,Insa Oil,Бензин A95,1.51,София,ул. Самоковско шосе №1Ж
2026-08-27T13:17:00+00:00,София,Insa Oil,Дизел премиум,1.75,София,ул. Самоковско шосе №1Ж
2026-08-27T13:17:00+00:00,София,Insa Oil,Пропан Бутан,0.66,София,ул. Самоковско шосе №1Ж
2026-08-27T13:17:00+00:00,София,Insa Oil,Бензин A100,1.75,София,ул. Самоковско шосе №1Ж
2026-08-27T13:17:00+00:00,София,Insa Oil,Дизел,1.92,София,ул. Самоковско шосе №1Ж
2026-08-27T12:40:00+00:00,Долни Дъбник,Метанстанция Таси,Метан,1.29,,На околовръстния път
2026-08-27T12:39:00+00:00,Плевен,Метанстанция Largo,Метан,1.75,Плевен,Зад Метро
2026-08-27T12:18:00+00:00,Габрово,НЕСИ ОЙЛ,Бензин A95,1.51,Габрово,ул. Стефан Караджа №101
2026-08-27T12:18:00+00:00,Габрово,НЕСИ ОЙЛ,Дизел,1.77,Габрово,ул. Стефан Караджа №101
2026-08-27T12:18:00+00:00,Габрово,НЕСИ ОЙЛ,Пропан Бутан,0.62,Габрово,ул. Стефан Караджа №101
2026-08-27T11:41:00+00:00,София,Insa Oil,Бензин A95,1.51,София,бул. Професор Цветан Лазаров №85
2026-08-27T11:41:00+00:00,София,Insa Oil,Дизел премиум,1.75,София,бул. Професор Цветан Лазаров №85
2026-08-27T11:41:00+00:00,София,Insa Oil,Пропан Бутан,0.66,София,бул. Професор Цветан Лазаров №85
2026-08-27T11:41:00+00:00,София,Insa Oil,Бензин A100,1.75,София,бул. Професор Цветан Лазаров №85
2026-08-27T11:41:00+00:00,София,Insa Oil,Дизел,1.92,София,бул. Професор Цветан Лазаров №85
2026-08-27T11:27:00+00:00,Варна,Insa Oil,Бензин A95,1.51,Варна,бул. Сливница №168
2026-08-27T11:27:00+00:00,Варна,Insa Oil,Дизел премиум,1.75,Варна,бул. Сливница №168
2026-08-27T11:27:00+00:00,Варна,Insa Oil,Пропан Бутан,0.66,Варна,бул. Сливница №168
2026-08-27T11:27:00+00:00,Варна,Insa Oil,Бензин A100,1.75,Варна,бул. Сливница №168
2026-08-27T11:27:00+00:00,Варна,Insa Oil,Дизел,1.92,Варна,бул. Сливница №168
2026-08-27T11:14:00+00:00,София,Insa Oil,Бензин A95,1.53,София,бул. Цариградско шосе №62
2026-08-27T11:14:00+00:00,София,Insa Oil,Дизел премиум,1.77,София,бул. Цариградско шосе №62
2026-08-27T11:14:00+00:00,София,Insa Oil,Пропан Бутан,0.66,София,бул. Цариградско шосе №62
2026-08-27T11:14:00+00:00,София,Insa Oil,Бензин A100,1.75,София,бул. Цариградско шосе №62
2026-08-27T11:14:00+00:00,София,Insa Oil,Дизел,1.95,София,бул. Цариградско шосе №62
2026-08-27T11:11:00+00:00,Пловдив,Insa Oil,Бензин A95,1.51,Пловдив,бул. Санкт Петербург №53
2026-08-27T11:11:00+00:00,Пловдив,Insa Oil,Дизел премиум,1.75,Пловдив,бул. Санкт Петербург №53
2026-08-27T11:11:00+00:00,Пловдив,Insa Oil,Пропан Бутан,0.66,Пловдив,бул. Санкт Петербург №53
2026-08-27T11:11:00+00:00,Пловдив,Insa Oil,Метан,1.33,Пловдив,бул. Санкт Петербург №53
2026-08-27T11:11:00+00:00,Пловдив,Insa Oil,Бензин A100,1.75,Пловдив,бул. Санкт Петербург №53
2026-08-27T11:11:00+00:00,Пловдив,Insa Oil,Дизел,1.92,Пловдив,бул. Санкт Петербург №53
2026-08-27T11:10:00+00:00,Стряма,Insa Oil,Бензин A95,1.51,,местност Перселик
2026-08-27T11:10:00+00:00,Стряма,Insa Oil,Дизел премиум,1.75,,местност Перселик
2026-08-27T11:10:00+00:00,Стряма,Insa Oil,Пропан Бутан,0.66,,местност Перселик
2026-08-27T11:10:00+00:00,Стряма,Insa Oil,Бензин A100,1.75,,местност Перселик
2026-08-27T11:10:00+00:00,Стряма,Insa Oil,Дизел,1.91,,местност Перселик
2026-08-27T08:54:00+00:00,Ямбол,IM Petrolium,Бензин A95,1.5,Ямбол,ул. Ямболен №2
2026-08-27T07:56:00+00:00,Варна,Lukoil,Бензин A95,1.54,Варна,"кв. Вл. Варненчик, Ялови ниви"
2026-08-27T07:56:00+00:00,Варна,Lukoil,Дизел,1.84,Варна,"кв. Вл. Варненчик, Ялови ниви"
2026-08-27T07:56:00+00:00,Варна,Lukoil,Пропан Бутан,0.64,Варна,"кв. Вл. Варненчик, Ялови ниви"
2026-08-27T07:56:00+00:00,Варна,Lukoil,Бензин A100,1.72,Варна,"кв. Вл. Варненчик, Ялови ниви"
2026-08-27T07:56:00+00:00,Варна,Lukoil,Бензин A95,1.54,Варна,Западна промишлена зона
2026-08-27T07:56:00+00:00,Варна,Lukoil,Дизел,1.83,Варна,Западна промишлена зона
2026-08-27T07:56:00+00:00,Варна,Lukoil,Пропан Бутан,0.65,Варна,Западна промишлена зона
2026-08-27T07:56:00+00:00,Варна,Lukoil,Бензин A100,1.72,Варна,Западна промишлена зона
2026-08-27T07:20:00+00:00,Радомир,Lukoil,Бензин A95,1.57,Перник,ул. Райко Даскалов
2026-08-27T07:20:00+00:00,Радомир,Lukoil,Дизел,1.83,Перник,ул. Райко Даскалов
2026-08-27T07:20:00+00:00,Радомир,Lukoil,Пропан Бутан,0.65,Перник,ул. Райко Даскалов
2026-08-27T07:20:00+00:00,Радомир,Lukoil,Бензин A100,1.75,Перник,ул. Райко Даскалов
2026-08-27T05:27:00+00:00,Пловдив,OMV,Бензин A95,1.61,Пловдив,ул. Кукленско шосе №3 Б
2026-08-27T05:27:00+00:00,Пловдив,OMV,Дизел,1.85,Пловдив,ул. Кукленско шосе №3 Б
2026-08-27T05:27:00+00:00,Пловдив,OMV,Пропан Бутан,0.64,Пловдив,ул. Кукленско шосе №3 Б
2026-08-27T05:27:00+00:00,Пловдив,OMV,Бензин A95,1.76,Пловдив,ул. Кукленско шосе №3 Б
2026-08-27T05:27:00+00:00,Пловдив,OMV,Бензин A100,1.87,Пловдив,ул. Кукленско шосе №3 Б
2026-08-27T05:27:00+00:00,Пловдив,OMV,Дизел премиум,2.11,Пловдив,ул. Кукленско шосе №3 Б
2026-08-27T05:25:00+00:00,Пловдив,Rompetrol,Бензин A95,1.58,Пловдив,ул. Кукленско шосе №13А
2026-08-27T05:25:00+00:00,Пловдив,Rompetrol,Дизел,1.85,Пловдив,ул. Кукленско шосе №13А
2026-08-27T05:25:00+00:00,Пловдив,Rompetrol,Пропан Бутан,0.65,Пловдив,ул. Кукленско шосе №13А
2026-08-27T05:25:00+00:00,Пловдив,Rompetrol,Бензин A100,1.73,Пловдив,ул. Кукленско шосе №13А
2026-08-27T05:25:00+00:00,Пловдив,Rompetrol,Дизел,2.03,Пловдив,ул. Кукленско шосе №13А
2026-08-27T05:24:00+00:00,Пловдив,Global Commerce Кукленско шосе,Бензин A95,1.57,Пловдив,ул. Кукленско шосе №6
2026-08-27T05:24:00+00:00,Пловдив,Global Commerce Кукленско шосе,Дизел,1.82,Пловдив,ул. Кукленско шосе №6
2026-08-27T05:24:00+00:00,Пловдив,Global Commerce Кукленско шосе,Пропан Бутан,0.66,Пловдив,ул. Кукленско шосе №6
2026-08-27T05:24:00+00:00,Пловдив,Global Commerce Кукленско шосе,Метан,1.38,Пловдив,ул. Кукленско шосе №6
2026-08-27T05:17:00+00:00,Пловдив,Max Oil,Бензин A95,1.48,Пловдив,бул. Източен №80
2026-08-27T05:17:00+00:00,Пловдив,Max Oil,Дизел,1.73,Пловдив,бул. Източен №80
2026-08-27T05:14:00+00:00,Пловдив,Lukoil,Бензин A95,1.57,Пловдив,бул. Шести септември №242
2026-08-27T05:14:00+00:00,Пловдив,Lukoil,Дизел,1.83,Пловдив,бул. Шести септември №242
2026-08-27T05:14:00+00:00,Пловдив,Lukoil,Пропан Бутан,0.65,Пловдив,бул. Шести септември №242
2026-08-27T05:14:00+00:00,Пловдив,Lukoil,Бензин A95,1.7,Пловдив,бул. Шести септември №242
2026-08-27T05:14:00+00:00,Пловдив,Lukoil,Бензин A100,1.76,Пловдив,бул. Шести септември №242
2026-08-27T05:14:00+00:00,Пловдив,Lukoil,Дизел премиум,2.01,Пловдив,бул. Шести септември №242
2026-08-27T05:11:00+00:00,Пловдив,Shell,Бензин A95,1.6,Пловдив,бул. 6-ти Септември (бул. Източен)
2026-08-27T05:11:00+00:00,Пловдив,Shell,Дизел,1.84,Пловдив,бул. 6-ти Септември (бул. Източен)
2026-08-27T05:11:00+00:00,Пловдив,Shell,Пропан Бутан,0.67,Пловдив,бул. 6-ти Септември (бул. Източен)
2026-08-27T05:11:00+00:00,Пловдив,Shell,Бензин A95,1.76,Пловдив,бул. 6-ти Септември (бул. Източен)
2026-08-27T05:11:00+00:00,Пловдив,Shell,Дизел премиум,2.1,Пловдив,бул. 6-ти Септември (бул. Източен)
2026-08-27T04:18:00+00:00,София,OMV,Бензин A95,1.61,София,бул. Доктор Г. М. Димитров
2026-08-27T04:18:00+00:00,София,OMV,Дизел,1.85,София,бул. Доктор Г. М. Димитров
2026-08-27T04:18:00+00:00,София,OMV,Бензин A95,1.76,София,бул. Доктор Г. М. Димитров
2026-08-27T04:18:00+00:00,София,OMV,Бензин A100,1.87,София,бул. Доктор Г. М. Димитров
2026-08-26T18:48:00+00:00,София,InterSpeed Театър,Бензин A95,1.56,София,ул. Силистра №8
2026-08-26T18:48:00+00:00,София,InterSpeed Театър,Бензин A100,1.73,София,ул. Силистра №8
2026-08-26T18:12:00+00:00,Лясковец,Dimago,Дизел,1.75,Велико Търново,ул. Стефан Калинов №11
2026-08-26T18:00:00+00:00,София,ЕКО,Бензин A95,1.61,София,бул. Никола Вапцаров №2А
2026-08-26T18:00:00+00:00,София,ЕКО,Дизел,1.86,София,бул. Никола Вапцаров №2А
2026-08-26T18:00:00+00:00,София,ЕКО,Пропан Бутан,0.66,София,бул. Никола Вапцаров №2А
2026-08-26T18:00:00+00:00,София,ЕКО,Бензин A100,1.87,София,бул. Никола Вапцаров №2А
2026-08-26T18:00:00+00:00,София,ЕКО,Дизел премиум,2.12,София,бул. Никола Вапцаров №2А
2026-08-26T18:00:00+00:00,Димитровград,ЕКО,Бензин A95,1.59,Хасково,бул. Димитър Благоев (до ЖП гарата)
2026-08-26T18:00:00+00:00,Димитровград,ЕКО,Дизел,1.85,Хасково,бул. Димитър Благоев (до ЖП гарата)
2026-08-26T18:00:00+00:00,Димитровград,ЕКО,Пропан Бутан,0.66,Хасково,бул. Димитър Благоев (до ЖП гарата)
2026-08-26T18:00:00+00:00,Димитровград,ЕКО,Бензин A100,1.85,Хасково,бул. Димитър Благоев (до ЖП гарата)
2026-08-26T18:00:00+00:00,Димитровград,ЕКО,Дизел премиум,2.11,Хасково,бул. Димитър Благоев (до ЖП гарата)
2026-08-26T18:00:00+00:00,София,ЕКО,Бензин A95,1.61,София,ул. Околовръстен път (Царско село)
2026-08-26T18:00:00+00:00,София,ЕКО,Дизел,1.86,София,ул. Околовръстен път (Царско село)
2026-08-26T18:00:00+00:00,София,ЕКО,Пропан Бутан,0.66,София,ул. Околовръстен път (Царско село)
2026-08-26T18:00:00+00:00,София,ЕКО,Бензин A100,1.87,София,ул. Околовръстен път (Царско село)
2026-08-26T18:00:00+00:00,София,ЕКО,Дизел премиум,2.12,София,ул. Околовръстен път (Царско село)
2026-08-26T18:00:00+00:00,АМ Тракия,ЕКО,Бензин A95,1.62,,км 119 (посока Бургас-София)
2026-08-26T18:00:00+00:00,АМ Тракия,ЕКО,Дизел,1.87,,км 119 (посока Бургас-София)
2026-08-26T18:00:00+00:00,АМ Тракия,ЕКО,Пропан Бутан,0.66,,км 119 (посока Бургас-София)
2026-08-26T18:00:00+00:00,АМ Тракия,ЕКО,Бензин A100,1.88,,км 119 (посока Бургас-София)
2026-08-26T18:00:00+00:00,АМ Тракия,ЕКО,Дизел премиум,2.13,,км 119 (посока Бургас-София)
2026-08-26T18:00:00+00:00,АМ Струма,ЕКО,Бензин A95,1.62,,Чучулигово
2026-08-26T18:00:00+00:00,АМ Струма,ЕКО,Дизел,1.87,,Чучулигово
2026-08-26T18:00:00+00:00,АМ Струма,ЕКО,Пропан Бутан,0.66,,Чучулигово
2026-08-26T18:00:00+00:00,АМ Струма,ЕКО,Бензин A100,1.88,,Чучулигово
2026-08-26T18:00:00+00:00,АМ Струма,ЕКО,Дизел премиум,2.13,,Чучулигово
2026-08-26T18:00:00+00:00,Гоце Делчев,ЕКО,Бензин A95,1.59,Благоевград,УПИ VII - 4231 от кв. 188
2026-08-26T18:00:00+00:00,Гоце Делчев,ЕКО,Дизел,1.85,Благоевград,УПИ VII - 4231 от кв. 188
2026-08-26T18:00:00+00:00,Гоце Делчев,ЕКО,Пропан Бутан,0.66,Благоевград,УПИ VII - 4231 от кв. 188
2026-08-26T18:00:00+00:00,Гоце Делчев,ЕКО,Бензин A100,1.85,Благоевград,УПИ VII - 4231 от кв. 188
2026-08-26T18:00:00+00:00,Гоце Делчев,ЕКО,Дизел премиум,2.11,Благоевград,УПИ VII - 4231 от кв. 188
2026-08-26T18:00:00+00:00,София,ЕКО,Бензин A95,1.59,София,бул. Ломско шосе №136
2026-08-26T18:00:00+00:00,София,ЕКО,Дизел,1.85,София,бул. Ломско шосе №136
